,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price_Z,price_MM,price_Log
2592,20140612T000000,594000,4,1.75,1870,5200,2.0,0,0.0,4.0,1200,670,1937,,7542 42nd Ave NE,Seattle,WA 98115,USA,0.09740278210572154,0.0738778724318133,13.294634598344782
2593,20140612T000000,920000,4,3.25,2420,4000,1.5,0,0.0,5.0,1870,550,1911,,4039 4th Ave NE,Seattle,WA 98105,USA,0.9666235373644314,0.12055265230152482,13.732128949025222
2594,20140612T000000,600000,3,2.25,1480,5400,2.0,0,0.0,4.0,1480,0,1914,,816 Martin Luther King Jr Way,Seattle,WA 98122,USA,0.11340071011661804,0.0747369174600902,13.304684934198283
2595,20140612T000000,315000,3,2.5,1880,7000,2.0,0,0.0,3.0,1880,0,1993,,11718 SE 203rd St,Kent,WA 98031,USA,-0.6465008704009657,0.033932278616937504,12.66032791780777
2596,20140612T000000,430000,4,1.75,1890,6000,1.0,0,0.0,4.0,1110,780,1947,,13524 22nd Ave NE,Seattle,WA 98125,USA,-0.3398739168587828,0.050397308325578066,12.971540487669746
2597,20140612T000000,440000,3,2.75,1560,7392,1.0,0,0.0,5.0,1030,530,1972,,15118 119th Ave NE,Kirkland,WA 98034,USA,-0.31321070350728863,0.05182905003937289,12.994530005894443
2598,20140612T000000,312500,2,1.5,1070,1200,2.0,0,0.0,3.0,1070,0,1999,,9404 Linden Ave N,Seattle,WA 98103,USA,-0.6531666737388393,0.033574343188488794,12.652359748158593
2599,20140612T000000,1240000,5,4.0,4410,14380,2.0,0,0.0,3.0,4410,0,2006,,16416 NE 40th St,Redmond,WA 98052,USA,1.8198463646122447,0.16636838714295943,14.03062193758122
2600,20140612T000000,300000,3,3.25,1470,1235,2.0,0,0.0,3.0,1180,290,2008,,5338 15th Ave S,Seattle,WA 98108,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
2601,20140612T000000,680000,3,2.5,2570,3600,2.5,0,0.0,3.0,2570,0,2007,,1474-1476 29th Pl NE,Issaquah,WA 98029,USA,0.3267064169285714,0.08619085117044886,13.42984807715229
2602,20140612T000000,402000,3,3.5,1240,1666,2.0,0,0.0,3.0,1000,240,2008,,5922 44th Ave SW,Seattle,WA 98136,USA,-0.41453091424296645,0.04638843152695254,12.904207367601158
2603,20140612T000000,336750,2,2.25,1170,1011,2.0,0,0.0,3.0,1170,0,2009,,2277 NW Hidden Ln,Issaquah,WA 98027,USA,-0.5885083813614659,0.03704631684444126,12.72709609427261
2604,20140613T000000,696000,3,2.5,2300,3060,1.5,0,0.0,3.0,1510,790,1930,2002.0,7349 17th Ave NE,Seattle,WA 98115,USA,0.369367558290962,0.08848163791252059,13.453104939316557
2605,20140613T000000,822500,5,3.5,2320,4960,2.0,0,0.0,5.0,1720,600,1926,,512 N 65th St,Seattle,WA 98103,USA,0.7066572071873632,0.10659317059202521,13.620103761621664
2606,20140613T000000,589000,4,3.0,2440,9600,2.0,0,0.0,5.0,2440,0,1961,,11611 106th Ave NE,Kirkland,WA 98034,USA,0.08407117542997446,0.0731620015749159,13.286181462633724
2607,20140613T000000,863000,4,2.5,4120,22370,2.0,0,0.0,3.0,4120,0,1997,,1571 237th Ct NE,Sammamish,WA 98074,USA,0.8146432212609146,0.11239172453289427,13.668169970065565
2608,20140613T000000,210000,2,1.75,1440,5680,1.0,0,0.0,4.0,1440,0,1978,,24429 12th Ave S,Des Moines,WA 98198,USA,-0.9264646105916545,0.01889899062209177,12.254862809699606
2609,20140613T000000,206135,3,1.0,1340,11070,1.0,0,0.0,4.0,1340,0,1978,,12129 SE 277th Pl,Kent,WA 98030,USA,-0.936769942552007,0.018345622449710074,12.236286572936184
2610,20140613T000000,1125000,6,3.75,3010,4360,2.0,0,0.0,3.0,2000,1010,2014,,8016 Meridian Ave N,Seattle,WA 98103,USA,1.5132194110700619,0.14990335743431885,13.933293593620657
2611,20140613T000000,285000,3,1.75,1840,8601,1.0,0,0.0,3.0,920,920,1905,2014.0,7339 46th Ave S,Seattle,WA 98118,USA,-0.7264905104554482,0.02963705347555301,12.560244459250788
2612,20140613T000000,230000,2,1.0,930,7550,1.0,0,0.0,3.0,930,0,1986,,13008 23rd Ave S,SeaTac,WA 98168,USA,-0.8731381838886662,0.021762474049681436,12.345834587905333
2613,20140613T000000,845000,4,2.75,4070,115434,2.0,0,0.0,3.0,4070,0,2002,,12810 440th Pl SE,North Bend,WA 98045,USA,0.7666494372282251,0.10981458944806358,13.64709190633931
2614,20140613T000000,350000,3,1.75,1820,9545,1.0,0,0.0,3.0,1230,590,1976,,3037 NE 205th St,Lake Forest Park,WA 98155,USA,-0.5531796236707361,0.03894337461521941,12.765688433465597
2615,20140613T000000,577000,3,1.75,1760,12874,1.0,0,0.0,4.0,1230,530,1967,,12926 SE 23rd St,Bellevue,WA 98005,USA,0.05207531940818145,0.07144391151836209,13.265597545490236
2616,20140613T000000,304000,3,1.0,1280,8184,1.5,0,0.0,4.0,1280,0,1947,,16225 10th Ave NE,Shoreline,WA 98155,USA,-0.6758304050876093,0.032357362731763185,12.624782980388359
2617,20140613T000000,370000,2,1.0,900,4600,1.0,0,0.0,3.0,900,0,1951,,307 NW 87th St,Seattle,WA 98117,USA,-0.4998531969677478,0.04180685804280908,12.821258284620408
2618,20140613T000000,810000,3,1.75,1980,13503,1.0,0,2.0,4.0,1320,660,1952,,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,0.6733281904979955,0.10480349344978167,13.604789526648622
2619,20140613T000000,440000,4,2.25,2010,7575,1.0,0,0.0,3.0,1220,790,1974,,14450 105th Ct NE,Kirkland,WA 98034,USA,-0.31321070350728863,0.05182905003937289,12.994530005894443
2620,20140613T000000,1030000,4,2.5,2750,4800,2.0,0,0.0,3.0,1960,790,1905,2005.0,5700-5798 Wallingford Ave N,Seattle,WA 98103,USA,1.2599188842308673,0.13630181115326795,13.845069360205818
2621,20140613T000000,775000,4,2.0,3140,10875,1.0,0,1.0,3.0,1940,1200,1939,1969.0,3704 W Lawton St,Seattle,WA 98199,USA,0.580006943767766,0.09979239745149976,13.560618308335483
2622,20140613T000000,1335000,5,2.25,4200,5800,2.5,0,0.0,4.0,2910,1290,1906,,1024 15th Ave E,Seattle,WA 98112,USA,2.0731468914514393,0.17996993342401033,14.104441849816487
2623,20140613T000000,235000,3,1.75,1900,8540,1.0,0,0.0,3.0,950,950,1980,,13002 23rd Ave S,SeaTac,WA 98168,USA,-0.8598065772129191,0.02247834490657885,12.367340793126296
2624,20140613T000000,499950,3,1.0,1830,3000,1.5,0,0.0,3.0,1430,400,1926,,611 N 46th St,Seattle,WA 98103,USA,-0.1533647394650811,0.060412341613572916,13.122263372403996
2625,20140613T000000,622500,5,2.75,3320,23760,2.0,0,0.0,4.0,2190,1130,1975,,14523 NE 169th St,Woodinville,WA 98072,USA,0.1733929401574799,0.07795833631612857,13.341498907321
2626,20140613T000000,300000,4,2.5,2700,10814,1.0,0,0.0,4.0,1560,1140,1966,,12235 SE 259th Pl,Kent,WA 98030,USA,-0.686495690428207,0.031784666046245254,12.611537753638338
2627,20140613T000000,205000,3,1.0,1290,6566,1.0,0,0.0,5.0,1290,0,1976,,33601-33799 35th Ave SW,Federal Way,WA 98023,USA,-0.9397962172674016,0.018183119765194357,12.230765258120545
2628,20140613T000000,435000,3,1.75,1500,8173,1.0,0,0.0,3.0,1500,0,1997,,8528 NE 142nd St,Kirkland,WA 98034,USA,-0.3265423101830357,0.05111317918247548,12.983101310070822
2629,20140613T000000,697000,4,2.75,3650,48351,1.5,0,0.0,4.0,3650,0,1978,,18534 186th Pl NE,Woodinville,WA 98077,USA,0.37203387962611145,0.08862481208390006,13.454540689742661
2630,20140613T000000,153000,3,1.0,1270,6405,1.5,0,0.0,3.0,1270,0,1944,,12015 75th Ave S,Seattle,WA 98178,USA,-1.0784449266951712,0.010738062853461234,11.938193200374572
2631,20140613T000000,454000,4,2.25,2630,39000,2.0,0,0.0,3.0,2630,0,1979,,14404 SE 216th St,Kent,WA 98042,USA,-0.2758822048151968,0.05383348843868566,13.025852477023484
2632,20140613T000000,345000,2,1.5,1800,26615,1.0,0,0.0,5.0,1240,560,1987,,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092,USA,-0.5665112303464832,0.038227503758322,12.751299696013497
2633,20140613T000000,585000,3,1.0,1870,2807,1.5,0,0.0,4.0,1580,290,1927,,111 NW 53rd St,Seattle,WA 98107,USA,0.07340589008937679,0.07258930488939795,13.279367126213993
2634,20140613T000000,380000,4,2.5,2540,6365,2.0,0,0.0,3.0,1870,670,2000,,2107 Davis Ave S,Renton,WA 98055,USA,-0.47318998361625364,0.04323859975660391,12.84792653170257
2635,20140613T000000,250600,4,2.5,1930,8660,1.0,0,0.0,3.0,1120,810,1981,,2025 W St NW,Auburn,WA 98001,USA,-0.8182119643845882,0.02471186198009879,12.431613321444106
2636,20140613T000000,890000,4,2.25,2770,13500,2.0,0,0.0,3.0,2770,0,1974,,6701 81st Ave SE,Mercer Island,WA 98040,USA,0.8866338973099489,0.11625742716014031,13.698976741708323
2637,20140613T000000,370000,4,2.5,2220,5338,2.0,0,0.0,3.0,2220,0,2001,,5127 NE 4th Pl,Renton,WA 98059,USA,-0.4998531969677478,0.04180685804280908,12.821258284620408
2638,20140613T000000,369500,3,1.5,1650,9957,1.0,0,0.0,4.0,1100,550,1961,,14001 28th Ave NE,Seattle,WA 98125,USA,-0.5011863576353225,0.04173527095711933,12.819906019370393
2639,20140613T000000,883000,4,2.5,3670,54450,2.0,0,0.0,3.0,3670,0,1999,,1227 243rd Ave NE,Sammamish,WA 98074,USA,0.867969647963903,0.11525520796048394,13.691080479586097
2640,20140613T000000,950000,4,2.5,3770,35081,2.0,0,0.0,3.0,3770,0,1989,,10326 216th Ct NE,Redmond,WA 98053,USA,1.0466131774189138,0.12484787744290932,13.764217263576723
2641,20140613T000000,615000,3,1.75,2350,20820,1.0,0,0.0,4.0,1800,550,1978,,7-19 210th Pl NE,Sammamish,WA 98074,USA,0.1533955301438593,0.07688453003078245,13.329377546788654
2642,20140613T000000,305000,3,1.5,1210,5240,1.0,0,0.0,4.0,610,600,1983,,5445 17th Ave SW,Seattle,WA 98106,USA,-0.67316408375246,0.03250053690314267,12.628067055589549
2643,20140613T000000,590000,4,2.5,2010,7972,2.0,0,0.0,4.0,2010,0,1989,,3419 241st Pl SE,Issaquah,WA 98029,USA,0.08673749676512386,0.07330517574629537,13.287877815881902
2644,20140613T000000,485000,3,2.5,1580,6065,2.0,0,0.0,3.0,1580,0,1985,,24025 SE 42nd St,Issaquah,WA 98029,USA,-0.19322624342556488,0.05827188775144964,13.091904169919621
2645,20140613T000000,215000,2,1.0,710,7200,1.0,0,0.0,3.0,710,0,1943,,7027 S 125th St,Seattle,WA 98178,USA,-0.9131330039159073,0.019614861478989193,12.2783933071098
2646,20140613T000000,430000,3,2.0,1910,5040,1.5,0,0.0,3.0,1910,0,1971,,2415 209th Ave NE,Sammamish,WA 98074,USA,-0.3398739168587828,0.050397308325578066,12.971540487669746
2647,20140613T000000,324900,4,2.5,1880,7965,2.0,0,0.0,3.0,1880,0,2000,,21661 SE 265th Way,Maple Valley,WA 98038,USA,-0.6201042891829865,0.035349702913594384,12.691272721657192
2648,20140613T000000,849900,2,2.0,2280,641203,2.0,0,0.0,3.0,2280,0,1990,,9326 SW 216th St,Vashon,WA 98070,USA,0.7797144117704573,0.11051614288782304,13.652873974486718
2649,20140613T000000,975000,5,2.75,3100,10014,1.0,0,2.0,4.0,1660,1440,1973,,9340 Mercerwood Dr,Mercer Island,WA 98040,USA,1.1132712107976492,0.1284272317273964,13.790192749979985
2650,20140613T000000,910000,5,2.5,2350,4000,2.0,0,0.0,3.0,2350,0,1993,,2807 E Aloha St,Seattle,WA 98112,USA,0.9399603240129372,0.11912091058772997,13.721199878493033
2651,20140613T000000,459950,3,1.75,1850,6869,1.0,0,2.0,5.0,1100,750,1919,1934.0,2221 SW 154th St,Burien,WA 98166,USA,-0.2600175928710578,0.054685374758393586,13.038873066905303
2652,20140613T000000,325000,3,2.5,2070,8337,2.0,0,0.0,3.0,2070,0,1997,,26300-26398 124th Ave SE,Kent,WA 98030,USA,-0.6198376570494716,0.03536402033073233,12.691580461311874
2653,20140613T000000,513000,4,2.75,2020,7070,1.0,0,0.0,5.0,1010,1010,1958,,9226 36th Ave SW,Seattle,WA 98126,USA,-0.11856924604138122,0.06228076455007516,13.148031124152906
2654,20140613T000000,475000,3,2.25,1580,12177,1.0,0,0.0,3.0,1200,380,1981,,22013 NE 18th St,Sammamish,WA 98074,USA,-0.21988945677705907,0.05684014603765481,13.071070083016778
2655,20140613T000000,419000,4,2.5,2690,7947,2.0,0,0.0,3.0,2690,0,1993,,14114 SE 198th St,Renton,WA 98058,USA,-0.3692034515454264,0.04882239244040375,12.945626198904275
2656,20140613T000000,760000,4,2.5,2420,10285,1.0,0,4.0,3.0,1700,720,1958,,12849 Shorecrest Dr SW,Burien,WA 98146,USA,0.5400121237405248,0.09764478488080751,13.541073712262515
2657,20140613T000000,1120000,5,1.5,2540,6660,2.0,0,3.0,4.0,2340,200,1954,,9827 47th Ave SW,Seattle,WA 98136,USA,1.4998878043943147,0.14918748657742145,13.928839243271277
2658,20140613T000000,129000,2,1.0,1150,30184,1.0,0,0.0,3.0,1150,0,1950,,17029 106th Ave SE,Renton,WA 98055,USA,-1.1424366387387572,0.00730188274035364,11.76756768334381
2659,20140613T000000,725000,5,2.5,3210,12000,1.0,0,0.0,4.0,1830,1380,1968,,14404 NE 11th Pl,Bellevue,WA 98007,USA,0.44669087701029514,0.0926336888825256,13.493926933836812
2660,20140613T000000,580000,3,2.5,2040,4627,2.0,0,0.0,3.0,2040,0,1992,,17422 NE 28th St,Redmond,WA 98052,USA,0.0600742834136297,0.07187343403250054,13.270783382522602
2661,20140613T000000,385000,3,2.25,1920,4833,1.0,0,0.0,4.0,1060,860,1921,,10559 Evanston Ave N,Seattle,WA 98133,USA,-0.4598583769405066,0.04395447061350132,12.86099861326992
2662,20140613T000000,265000,4,1.75,1900,10588,1.0,0,0.0,5.0,1900,0,1958,,1310 22nd St SE,Auburn,WA 98002,USA,-0.7798169371584366,0.026773570047963345,12.487485104968359
2663,20140613T000000,1735000,3,2.5,4310,32093,1.5,0,4.0,5.0,2510,1800,1982,,18401 17th Ave NW,Shoreline,WA 98177,USA,3.139675425511206,0.23723960197580357,14.366517971363097
2664,20140613T000000,330000,3,2.5,1070,1155,2.0,0,0.0,3.0,720,350,2005,,4536 42nd Ave SW,Seattle,WA 98116,USA,-0.6065060503737245,0.03607989118762975,12.706847933442663
2665,20140613T000000,665000,4,2.5,2790,43091,2.0,0,0.0,4.0,2790,0,1989,,20324 194th Pl NE,Woodinville,WA 98077,USA,0.28671159690133013,0.08404323859975661,13.407542319637992
2666,20140613T000000,799000,3,2.5,2860,4442,2.0,0,0.0,3.0,2860,0,2000,,4432 30th Ave W,Seattle,WA 98199,USA,0.643998655811352,0.10322857756460735,13.591116224748411
2667,20140613T000000,589000,3,2.0,2250,8800,1.0,0,0.0,4.0,1250,1000,1925,,3406 60th Ave SW,Seattle,WA 98116,USA,0.08407117542997446,0.0731620015749159,13.286181462633724
2668,20140613T000000,1695000,2,2.25,3170,3000,2.0,0,2.0,5.0,1990,1180,1900,,308 Prospect St,Seattle,WA 98109,USA,3.0330225721052293,0.23151263512062425,14.343193298796688
2669,20140613T000000,538000,3,1.0,1460,7200,1.0,0,0.0,3.0,1260,200,1906,,8018 Wallingford Ave N,Seattle,WA 98103,USA,-0.051911212662645805,0.06586011883456225,13.195613839143922
2670,20140613T000000,530100,3,1.0,1540,3399,1.5,0,0.0,3.0,1200,340,1926,,123 NW 78th St,Seattle,WA 98117,USA,-0.07297515121032619,0.06472904288066433,13.180820946975897
2671,20140613T000000,718500,3,2.0,2910,6600,2.0,0,0.0,4.0,1920,990,1900,1988.0,3959 S Ferdinand St,Seattle,WA 98118,USA,0.4293597883318239,0.09170305676855896,13.484920984501217
2672,20140613T000000,458000,3,2.0,2020,8555,1.0,0,0.0,4.0,1220,800,1957,,13545 39th Ave NE,Seattle,WA 98125,USA,-0.26521691947459913,0.054406185124203595,13.034624463096321
2673,20140613T000000,299000,3,1.75,1180,13927,1.0,0,0.0,5.0,1180,0,1962,,18438 SE 135th St,Renton,WA 98059,USA,-0.6891620117633565,0.03164149187486577,12.608198852372823
2674,20140613T000000,556000,3,1.75,1640,7437,1.0,0,0.0,3.0,1090,550,1948,,7736 38th Ave SW,Seattle,WA 98126,USA,-0.003917428629956301,0.06843725391939294,13.228523573232719
2675,20140613T000000,171000,4,2.0,1520,19672,1.0,0,0.0,3.0,1020,500,1920,,15014 42nd Ave S,Tukwila,WA 98188,USA,-1.0304511426624818,0.013315197938291933,12.049418835484797
2676,20140613T000000,540000,5,3.0,3610,9775,2.0,0,0.0,3.0,3610,0,2003,,24760 SE 276th Pl,Maple Valley,WA 98038,USA,-0.04657856999234697,0.06614646717732121,13.199324418540456
2677,20140613T000000,250000,3,2.25,1400,3814,2.0,0,0.0,3.0,1400,0,2012,,19521 SE 271st Pl,Covington,WA 98042,USA,-0.8198117571856778,0.024625957477271095,12.429216196844383
2678,20140613T000000,795000,4,3.5,3200,3250,2.0,0,0.0,3.0,2670,530,2007,,2500 22nd Ct NE,Issaquah,WA 98029,USA,0.6333333704707543,0.10265588087908942,13.58609739363647
2679,20140613T000000,575000,3,3.0,1384,1287,2.0,0,0.0,3.0,1144,240,2006,,1128 10th Ave E,Seattle,WA 98102,USA,0.04674267673788261,0.07115756317560312,13.262125319779487
2680,20140613T000000,379500,3,2.25,1410,1287,2.0,0,0.0,3.0,1290,120,2005,,2082 NW Boulder Way Dr,Issaquah,WA 98027,USA,-0.47452314428382836,0.04316701267091416,12.84660987581782
2681,20140613T000000,385000,4,2.5,2050,5276,2.0,0,0.0,3.0,2050,0,2006,,5115 NE 5th Pl,Renton,WA 98059,USA,-0.4598583769405066,0.04395447061350132,12.86099861326992
2682,20140613T000000,415500,4,2.5,1750,4779,2.0,0,0.0,3.0,1750,0,2009,,8019 NE 183rd St,Kenmore,WA 98028,USA,-0.37853557621844935,0.04832128284057556,12.93723789327764
2683,20140614T000000,397500,3,2.0,1510,6710,1.0,0,0.0,3.0,1070,440,1972,,9325 NE 133rd St,Kirkland,WA 98034,USA,-0.42652936025113886,0.04574414775574486,12.892950213076524
2684,20140614T000000,530000,3,2.5,1930,7214,2.0,0,0.0,3.0,1930,0,2005,,1901 NE 125th St,Seattle,WA 98125,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
2685,20140614T000000,883000,4,2.5,2960,41656,2.0,0,0.0,3.0,2960,0,1985,,14369 155th Ave NE,Woodinville,WA 98072,USA,0.867969647963903,0.11525520796048394,13.691080479586097
2686,20140614T000000,850000,5,2.75,2920,11880,1.0,0,0.0,5.0,1660,1260,1968,,1498 Hillside Dr SE,Issaquah,WA 98027,USA,0.7799810439039722,0.11053046030496098,13.652991628466498
2687,20140614T000000,496752,2,1.0,1980,5000,1.0,0,0.0,4.0,1090,890,1923,,1908 29th Ave S,Seattle,WA 98144,USA,-0.16189163509488894,0.05995447061350132,13.115846186576064
2688,20140614T000000,330000,3,1.75,1430,8865,1.0,0,0.0,3.0,1430,0,1950,,2704 NE 144th St,Seattle,WA 98125,USA,-0.6065060503737245,0.03607989118762975,12.706847933442663
2689,20140614T000000,735000,4,2.75,2450,4187,2.0,0,2.0,3.0,2450,0,2010,,1750 10th Ave NE,Issaquah,WA 98029,USA,0.47335409036178927,0.09406543059632043,13.507625778194974
2690,20140614T000000,525000,4,2.75,2360,4924,2.0,0,0.0,3.0,2360,0,2008,,20012 79th Ave NE,Kenmore,WA 98028,USA,-0.08657339001958822,0.06399885460662896,13.17115354157376
2691,20140615T000000,269950,3,2.5,1890,4838,2.0,0,0.0,3.0,1730,160,2002,,4295 S 137th St,Tukwila,WA 98168,USA,-0.766618646549447,0.027482282196291785,12.505992035646432
2692,20140615T000000,650000,3,1.75,2140,9484,1.0,0,0.0,3.0,1290,850,1953,,1411 112th Ave NE,Bellevue,WA 98004,USA,0.24671677687408888,0.08189562602906436,13.38472764187182
2693,20140615T000000,520500,3,2.0,1900,8100,1.0,0,0.0,4.0,950,950,1940,,834 NE 97th St,Seattle,WA 98115,USA,-0.0985718360277606,0.0633545708354213,13.16254516703716
2694,20140615T000000,652500,4,2.5,2700,9122,2.0,0,0.0,3.0,2700,0,1990,,25956 SE 37th Way,Issaquah,WA 98029,USA,0.2533825802119624,0.08225356145751307,13.388566418178986
2695,20140615T000000,506000,5,3.0,2430,8000,1.0,0,0.0,4.0,1370,1060,1957,,16437 SE 8th St,Bellevue,WA 98008,USA,-0.13723349538742713,0.06127854535041879,13.134291948269603
2696,20140615T000000,1142000,4,3.25,2500,5801,1.5,0,0.0,3.0,1960,540,1926,,1502 Parkside Dr E,Seattle,WA 98112,USA,1.5585468737676018,0.15233731834777006,13.948291669198092
2697,20140615T000000,416000,3,1.0,1110,12150,1.0,0,0.0,4.0,1110,0,1957,,717 164th Ave SE,Bellevue,WA 98008,USA,-0.37720241555087464,0.0483928699262653,12.9384405392434
2698,20140616T000000,500000,4,2.75,2280,15347,1.0,0,0.0,5.0,2280,0,1960,,9007 132nd Pl SE,Newcastle,WA 98059,USA,-0.15323142339832363,0.06041950032214188,13.122363377404328
2699,20140616T000000,460000,3,1.75,1550,4708,1.0,0,0.0,4.0,860,690,1949,,6503 39th Ave NE,Seattle,WA 98115,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
2700,20140616T000000,371025,3,2.0,1530,8925,1.0,0,0.0,3.0,1530,0,1977,,10536 NE 148th Ct,Bothell,WA 98011,USA,-0.49712021759921965,0.04195361156847305,12.82402472476402
2701,20140616T000000,576000,4,2.5,2440,28405,2.0,0,0.0,3.0,2440,0,2002,,15125 78th Ave NE,Kenmore,WA 98028,USA,0.049408998073032034,0.07130073734698261,13.263862939678027
2702,20140616T000000,353500,4,2.25,1760,9602,2.0,0,0.0,3.0,1760,0,1987,,13738 SE 199th Pl,Renton,WA 98058,USA,-0.5438474989977132,0.03944448421504761,12.775638764318764
2703,20140616T000000,1735000,4,2.25,3040,5000,2.0,0,3.0,4.0,2080,960,1926,,3907 47th Ave NE,Seattle,WA 98105,USA,3.139675425511206,0.23723960197580357,14.366517971363097
2704,20140616T000000,183000,3,1.75,1070,8100,1.0,0,0.0,4.0,1070,0,1957,,704 26th St SE,Auburn,WA 98002,USA,-0.9984552866406887,0.015033287994845728,12.117241431823558
2705,20140616T000000,763101,3,1.75,1990,5560,1.0,0,0.0,4.0,1100,890,1939,,4811-4815 38th Ave NE,Seattle,WA 98105,USA,0.5482803862008231,0.09808876798625528,13.545145673721107
2706,20140616T000000,460000,2,1.5,1090,4000,1.0,0,0.0,3.0,970,120,1951,,2646 48th Ave SW,Seattle,WA 98116,USA,-0.2598842768043003,0.05469253346696256,13.038981768465277
2707,20140616T000000,825000,4,1.5,1890,6938,1.5,0,0.0,3.0,1890,0,1919,,1529 45th Ave SW,Seattle,WA 98116,USA,0.7133230105252368,0.10695110602047392,13.623138665316818
2708,20140616T000000,265000,3,1.0,1000,9150,1.0,0,0.0,3.0,1000,0,1969,,16206 SE 134th St,Renton,WA 98059,USA,-0.7798169371584366,0.026773570047963345,12.487485104968359
2709,20140616T000000,295000,3,1.75,1770,8235,1.0,0,0.0,3.0,1030,740,1960,,455 S 190th St,Burien,WA 98148,USA,-0.6998272971039541,0.03106879518934784,12.594730635321957
2710,20140616T000000,418000,4,3.0,2360,6250,1.0,0,2.0,3.0,1460,900,1960,,9957 Rainier Ave S,Seattle,WA 98118,USA,-0.3718697728805758,0.048679218269024264,12.943236711506893
2711,20140616T000000,554000,3,3.5,3380,108900,2.0,0,0.0,3.0,2700,680,1999,,19000 196th Ave SE,Renton,WA 98058,USA,-0.009250071300255135,0.06815090557663397,13.224919965729422
2712,20140616T000000,534500,3,2.5,1700,3150,2.0,0,0.0,3.0,1700,0,2005,,2493 NE Laurel Crest Ln,Issaquah,WA 98029,USA,-0.06124333733566876,0.06535900923473406,13.189087009447237
2713,20140616T000000,690000,2,1.75,1600,4000,1.0,0,0.0,5.0,850,750,1918,,2505 E Calhoun St,Seattle,WA 98112,USA,0.3533696302800655,0.08762259288424369,13.444446876573442
2714,20140616T000000,530000,4,2.5,2050,6360,2.0,0,0.0,3.0,2050,0,1988,,24610 SE 45th Way,Issaquah,WA 98029,USA,-0.07324178334384114,0.06471472546352638,13.180632285528304
